Real,Simple,Expansiva,Deslizante
39.99,1913.6317775823175,3192.0747405686975,3192.0747405686975
2100.64,3126.8554769954085,3833.187491942942,3833.187491942942
0.0,12877.21931971997,13863.822045830488,13863.822045830488
0.0,24938.42117228091,25879.57456780255,25879.57456780255
0.0,33241.162039633986,34417.90287530661,34417.90287530661
0.0,39858.72427794218,41479.13131550908,41479.13131550908
0.0,42624.82840691805,44681.163865766524,44681.163865766524
0.0,42461.13478972673,44088.2067385745,44088.2067385745
0.0,39733.59606806398,42722.0581549263,42722.0581549263
0.0,34223.92964380741,10133.627115312218,10133.627115312218
0.0,25033.5669295007,9718.85602458626,9718.85602458626
596.72,10873.976420639157,4550.906201004088,4550.906201004088
0.0,1463.6470313946902,2519.856014650315,2519.856014650315
2740.76,2440.843337045908,4818.389313134551,4818.389313134551
12575.42,12644.399921037555,12870.593965671658,12870.593965671658
17039.02,25276.583410888314,25930.510775990486,25930.510775990486
28106.99,34000.45636492491,37706.749078872206,37706.749078872206
33514.78,40905.11148979664,42019.13578046322,42019.13578046322
49976.49,43885.689144842625,43217.65431987524,43217.65431987524
50073.12,43604.64369080782,43007.055472974775,43007.055472974775
38785.77,41221.696705259084,41248.56474946141,41248.56474946141
39295.71,36817.16287763834,33529.470587490796,33529.470587490796
33293.4,27839.06427324176,25351.605149651765,25351.605149651765
25409.72,13375.023936018348,12444.772899714113,12444.772899714113
1445.76,2378.117626339644,2300.0181419210135,2300.0181419210135
4155.63,1218.0897214230895,-203.30294951975344,-203.30294951975344
33952.59,10796.913142751455,7687.389040074795,7687.389040074795
48839.69,24123.463067106008,21155.771421768666,21155.771421768666
56550.09,33358.34021057844,29950.35920027256,29950.35920027256
51315.24,40618.99885075211,37578.332794638874,37578.332794638874
50713.05,43813.613937499525,40918.294661154745,40918.294661154745
45981.68,43588.18788206339,41618.31488548279,41618.31488548279
43128.11,42117.29560584187,39495.66606789708,39495.66606789708
48974.44,37563.91080653429,37873.14416560411,37873.14416560411
44333.0,28868.37047911525,28900.11660545945,28900.11660545945
9102.79,15014.356697338224,14089.403435765207,14089.403435765207
526.77,3806.96948884882,2701.2061473158,2701.2061473158
4817.78,1324.5324453753233,918.3163297981024,918.3163297981024
9960.4,9822.603067861199,10300.833607716859,10300.833607716859
19788.8,22916.560324012637,23608.66717220783,23608.66717220783
38846.59,32586.105846188068,33115.25426283121,33115.25426283121
55144.46,39886.68448768735,40825.73459620953,40825.73459620953
56708.57,43368.31913539648,44311.610551097394,44311.610551097394
53010.69,43288.31704457283,44168.23970333576,44168.23970333576
51299.89,41947.554556121824,42491.52632205844,42491.52632205844
47832.7,35146.82110523462,41836.52415800333,41836.52415800333
47875.73,26113.934768933654,31058.49235771954,31058.49235771954
18136.14,11932.954410173892,15110.594620100856,15110.594620100856
1050.36,2057.2418983604016,3317.575849724561,3317.575849724561
9494.07,2160.824441436529,2643.8375471895934,2643.8375471895934
31141.84,12004.889719987214,12438.41865743041,12438.41865743041
41593.9,24585.65363156438,25240.235138219596,25240.235138219596
50930.48,33271.819859677555,34425.45155305147,34425.45155305147
39527.49,40204.713059732916,41682.312698899506,41682.312698899506
49311.55,43100.72699967384,45053.33374664783,45053.33374664783
55328.13,42834.84836748838,44618.38171364307,44618.38171364307
54466.94,40777.30882507324,43327.07541399598,43327.07541399598
50175.56,34426.84088024378,43740.30377265215,43740.30377265215
35031.86,25236.416418061854,32143.99105965853,32143.99105965853
2390.73,11421.506407884955,14615.74714813888,14615.74714813888
0.0,2072.2770235696435,2799.015746464729,2799.015746464729
2077.83,2477.8529873467983,4145.716161447019,4145.716161447019
15978.67,12191.489869261683,15416.034344087242,15416.034344087242
43413.42,24693.067919740675,28105.323040784002,28105.323040784002
54095.37,33351.52864809394,36526.96330110311,36526.96330110311
55181.76,40238.589487771984,43363.390883105996,43363.390883105996
45492.81,43121.54375210524,46436.30862629175,46436.30862629175
53040.15,42940.00499897719,45750.77599718571,45750.77599718571
26705.5,40645.87461343884,44477.17590075612,44477.17590075612
36982.4,34706.45841466427,28537.789721811412,28537.789721811412
24496.75,25461.302179589868,22108.32308913052,22108.32308913052
10614.31,11218.998462258578,10284.068094785809,10284.068094785809
247.1,1628.4598288242519,1573.78883899644,1573.78883899644
4902.15,2364.456391353905,1761.5453137153386,1761.5453137153386
10238.99,12508.591258368491,12639.976264664829,12639.976264664829
27164.01,25163.735309693217,27122.02672042906,27122.02672042906
18505.34,33910.2427192378,35992.68209233284,35992.68209233284
32863.66,40828.86444163442,42365.591530560254,42365.591530560254
41971.13,43770.79178603888,44242.17506541967,44242.17506541967
31890.23,43478.68574385643,44298.36949110627,44298.36949110627
53368.07,41187.68134450078,41205.03635667801,41205.03635667801
44915.21,34989.45664525271,41013.201145358085,41013.201145358085
46840.59,25928.776046621202,29922.56493794203,29922.56493794203
12092.33,12189.858374621272,14001.07985394597,14001.07985394597
606.58,2375.2241594995558,3315.28394226253,3315.28394226253
1118.11,1650.2823962542413,3598.6719563132524,3598.6719563132524
3355.64,10790.388129000366,13144.36860740006,13144.36860740006
11863.36,23583.90627424717,25114.40068701863,25114.40068701863
16234.710000000001,32481.574411935806,33776.207378360035,33776.207378360035
15366.85,39593.38979890704,40615.94619017124,40615.94619017124
15340.24,42589.114979591366,43838.35939849138,43838.35939849138
28614.11,42540.91304450273,43263.34774753332,43263.34774753332
25060.06,40613.785014538764,42513.58960972071,42513.58960972071
27797.83,33146.668494346144,26260.028312067985,26260.028312067985
32255.34,24523.187937301398,21370.302836471797,21370.302836471797
16823.44,11403.93624295503,11237.942517412006,11237.942517412006
354.66,2008.2145678460597,3407.897071788013,3407.897071788013
4420.77,1155.6809509825707,1336.5375830516218,1336.5375830516218
21873.15,10410.795960556268,9473.870364865661,9473.870364865661
23912.53,23775.513790277244,22997.718257875444,22997.718257875444
34765.92,32881.59258453846,32441.862809689046,32441.862809689046
45679.24,40337.35907341838,39241.569702150824,39241.569702150824
51284.26,43331.941918411256,41452.22467888474,41452.22467888474
35930.54,43496.81646371603,41843.86443666935,41843.86443666935
48323.84,41262.50819153309,39754.20056217432,39754.20056217432
23248.01,34767.7894917202,37545.077704594136,37545.077704594136
15737.0,26424.146445901395,28526.474423678515,28526.474423678515
13985.04,14151.55460178882,15332.910126323104,15332.910126323104
1085.75,3954.7504856354744,4327.343194740414,4327.343194740414
4541.53,731.403581905365,1006.940932509005,1006.940932509005
23568.15,8137.47460896492,8250.306308380663,8250.306308380663
21475.53,21333.20394119501,21152.17074879527,21152.17074879527
36161.55,31016.11787835419,30685.353807045816,30685.353807045816
39205.19,38434.6561873436,38296.622671545745,38296.622671545745
38482.32,41776.088425138,42074.84780087471,42074.84780087471
31380.87,42197.10473455548,42444.91439475655,42444.91439475655
33631.82,40764.430533849,41257.09753396749,41257.09753396749
43725.44,34895.545845537185,29791.40280288279,29791.40280288279
27411.97,26238.443570438623,22374.990936346054,22374.990936346054
18066.14,13023.477845458388,10197.918231136202,10197.918231136202
546.15,2973.1462017829717,1781.1025059734284,1781.1025059734284
5033.71,1501.1053186014294,1941.9238821567594,1941.9238821567594
8120.670000000001,10479.949721553325,11895.63939733386,11895.63939733386
38786.17,23637.48413372159,25155.106044132113,25155.106044132113
47885.05,32888.600968375205,33892.0849846828,33892.0849846828
54959.86,40203.624753432276,40634.74841817379,40634.74841817379
53172.94,43160.48350591183,43022.16054694891,43022.16054694891
56283.55,43159.016993875506,43125.50333460331,43125.50333460331
50604.54,41455.56292338848,40377.75376153469,40377.75376153469
45544.94,34609.22480741382,40552.27255309939,40552.27255309939
24978.19,25694.521974650623,29821.578217651248,29821.578217651248
17630.86,12364.468823188245,14527.021240320206,14527.021240320206
1017.8300000000002,2805.060766967088,3519.8886624171582,3519.8886624171582
12366.84,2065.3371412819624,2447.7451093168556,2447.7451093168556
32119.12,11114.245121579766,11423.860545627474,11423.860545627474
50428.4,23710.622562291024,24065.94492134452,24065.94492134452
53620.3,32482.747621564864,33121.12802946091,33121.12802946091
50016.95,39541.0854893589,40700.849518589974,40700.849518589974
42712.91,42389.48795826793,44110.65980969906,44110.65980969906
56029.42,42352.037871950866,43996.843038711544,43996.843038711544
54686.56,40394.773019640445,42525.039981330636,42525.039981330636
52275.44,35517.640251345634,44847.50492310763,44847.50492310763
45024.81,26165.747025101184,32865.12133882523,32865.12133882523
18911.6,11990.291171551942,14521.593216164709,14521.593216164709
1842.37,2363.6227950385214,2948.367937232405,2948.367937232405
6433.68,3285.3444236736,5503.89492754519,5503.89492754519
27396.69,13579.854180639088,17453.083240036965,17453.083240036965
49408.8,25921.993428453206,29895.50007238746,29895.50007238746
51555.1,34384.40851224542,37845.137644952534,37845.137644952534
54068.51,41095.40686347842,44464.309187258485,44464.309187258485
58064.41,43836.75781297803,47295.60749473333,47295.60749473333
54233.17,43422.32537075519,46538.732914302345,46538.732914302345
46279.71,41118.4233839643,45010.30705535054,45010.30705535054
50692.78,36633.61345932364,41845.948427457806,41845.948427457806
45839.7,27089.898529106973,31490.40523749113,31490.40523749113
19797.62,11929.832283233403,14300.012895581722,14300.012895581722
1169.83,1680.4385148116946,2265.481783465594,2265.481783465594
4054.7700000000004,3314.9944990974664,4431.745344378948,4431.745344378948
24468.0,14686.619236725866,17334.453994024992,17334.453994024992
38688.44,27409.19100297332,30837.421457107066,30837.421457107066
52324.95,35722.944217946526,38860.63548223138,38860.63548223138
52443.52,42340.116672792436,45333.05548060775,45333.05548060775
52770.75,45087.31051498413,47792.99434806347,47792.99434806347
52717.02,44469.8240443635,47099.83585636854,47099.83585636854
50502.07,41995.44003334999,44605.65007362246,44605.65007362246
44366.9,36936.691327083114,43501.82576009273,43501.82576009273
25526.79,27426.64828506887,32902.424773938656,32902.424773938656
11027.52,11867.723568874002,15000.538680638074,15000.538680638074
938.14,1396.8339007924496,2351.477277427167,2351.477277427167
12681.17,2927.7692319853604,4015.8936658367516,4015.8936658367516
43240.28,14240.000714547932,16598.637368662952,16598.637368662952
53522.68,26824.803323088287,29837.72721664071,29837.72721664071
57438.64,35097.3108870399,37858.050669356584,37858.050669356584
55049.28,41678.06753247857,44303.75699321866,44303.75699321866
48952.67,44500.51273834467,46977.76802555561,46977.76802555561
51397.8,43848.10784429073,46156.00414675951,46156.00414675951
54836.69,41509.252700886726,44266.7622974813,44266.7622974813
52904.91,37341.02799170851,46072.629078252314,46072.629078252314
45858.23,27733.803442213535,35023.59550176144,35023.59550176144
26477.37,11883.205883773267,15269.060893731117,15269.060893731117
1035.49,1313.0265971587598,2546.992758590877,2546.992758590877
17397.31,3655.7858464542032,4952.787422779203,4952.787422779203
42731.28,15748.098980017305,17834.16411116004,17834.16411116004
52362.88,28316.47761856139,30428.127595874666,30428.127595874666
55874.62,36340.67382082582,37835.32745127797,37835.32745127797
56230.25,42493.28227725982,44319.69566350817,44319.69566350817
55690.62,45079.468534832,47020.7677021575,47020.7677021575
52494.61,44246.68266031027,46135.35720098495,46135.35720098495
48897.68,41642.90597678661,44535.29994754314,44535.29994754314
51384.78,34504.56601816892,41292.23593420625,41292.23593420625
37046.69,25096.89516439557,31640.11489056766,31640.11489056766
20856.96,9899.482066933811,13890.582031251191,13890.582031251191
1016.58,700.7785654205084,1570.7004804252088,1570.7004804252088
6121.87,3936.2746048015356,4683.813678348661,4683.813678348661
16452.36,15748.816799066662,18725.461886309982,18725.461886309982
31694.16,27644.948249781133,32073.318686855437,32073.318686855437
55671.06,35351.63108883381,39370.823441941735,39370.823441941735
58766.1,41235.46262218952,44921.57535866857,44921.57535866857
54753.19,43812.95014784097,47122.520482025146,47122.520482025146
44874.22,42996.002603311535,46105.147053036686,46105.147053036686
49343.87,40088.21411541581,43495.62395787596,43495.62395787596
45904.59,32160.344598484637,40279.07293845892,40279.07293845892
12594.34,23102.10111130297,30541.41758030176,30541.41758030176
6757.65,8164.914785823524,13430.297932440042,13430.297932440042
251.84,-330.00717743173243,1239.8471641409396,1239.8471641409396
9125.47,3761.777039068937,4101.716458709836,4101.716458709836
37229.83,15922.638997414111,18065.654965714813,18065.654965714813
46229.3,27768.708358299136,32070.046049469114,32070.046049469114
49669.38,35392.052791645525,39943.62760636091,39943.62760636091
37865.03,41048.84896556735,45700.478493582006,45700.478493582006
41518.85,43599.39512141466,47928.32253507852,47928.32253507852
54850.6,42749.11916123867,46986.23520294428,46986.23520294428
49111.6,39466.07725794315,44343.64997984886,44343.64997984886
50742.11,32699.14305025101,40686.77100304126,40686.77100304126
31238.35,23324.115596633554,29850.148187664152,29850.148187664152
4385.85,8382.723661965727,12215.070803919434,12215.070803919434
0.0,-73.08632879972458,997.0887695755065,997.0887695755065
3383.52,4261.049132214189,5185.190023303926,5185.190023303926
6594.62,16344.166656423211,18947.59021928549,18947.59021928549
14175.32,27966.998152199983,32041.371879916787,32041.371879916787
29622.16,35578.18790223479,39739.184250770806,39739.184250770806
29337.96,41180.66138293743,45248.31809960365,45248.31809960365
42767.32,43792.76631113052,47638.1461139965,47638.1461139965
47968.86,42892.23529901505,46556.13037814379,46556.13037814379
52595.67,39674.221626803876,44178.358636386394,44178.358636386394
37000.94,31146.496587246656,41006.763929367065,41006.763929367065
8943.6,22190.7256286031,29909.21195992708,29909.21195992708
3753.64,7815.952457917035,13920.136108025312,13920.136108025312
